PLMN;SYSTEM;XCI;xNBID;LOCAL_CID;LAC/TAC;PCI/PSC/BSIC;ARFCN;BAND;RSSI;RSRP/RSCP;RSRQ/ECIO;SNR;CQI;TA;DISTANCE;DELTA_AZI;LAT;LON;SPEED;GPS_ACCURACY;UL;DL;BANDWIDTH;BANDWIDTHS;CA;NR_STATE;NARFCN;NR_BAND;NR_PCI;NR_SS_RSRP;NR_SS_RSRQ;NR_SS_SINR;NR_CSI_RSRP;NR_CSI_RSRQ;NR_CSI_SINR;CLF_LABEL;CLF_LOC;CLF_DESC;DATE;TIME;ROAMING
732360;4;3048708;11909;4;2723;362;9460;700 B28;-51;-73;-11;0.0;;1;;;4.739005;-74.031774;52;10;115;22579;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:20;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-51;-73;-11;0.0;;1;;;4.739140;-74.031780;54;10;149;31833;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:21;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-51;-67;-11;0.0;;0;;;4.739277;-74.031791;53;10;148;33225;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:22;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-51;-67;-11;0.0;;0;;;4.739410;-74.031804;51;10;166;44438;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:23;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-51;-75;-10;0.0;;1;;;4.739536;-74.031815;48;10;126;18723;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:24;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-51;-75;-10;0.0;;1;;;4.739654;-74.031825;46;10;135;14613;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:25;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-57;-81;-10;0.0;;1;;;4.739769;-74.031825;48;10;121;10143;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:26;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-57;-81;-10;0.0;;1;;;4.739890;-74.031824;49;10;134;5394;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:27;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-51;-81;-10;0.0;;1;;;4.740015;-74.031826;49;10;98;4909;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:28;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-51;-81;-10;0.0;;1;;;4.740138;-74.031822;48;10;406;26443;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:29;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-55;-84;-12;0.0;;2;;;4.740260;-74.031818;49;10;209;33816;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:30;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-55;-84;-12;0.0;;2;;;4.740387;-74.031816;51;10;167;31895;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:31;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-51;-83;-12;0.0;;2;;;4.740516;-74.031814;52;10;126;24814;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:32;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-51;-83;-12;0.0;;2;;;4.740647;-74.031812;51;10;127;22951;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:33;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-51;-81;-12;0.0;;2;;;4.740774;-74.031812;50;10;124;20244;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:34;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-51;-81;-12;0.0;;2;;;4.740898;-74.031811;49;10;155;29162;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:35;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-55;-84;-12;0.0;;2;;;4.741018;-74.031810;48;10;134;25444;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:36;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-55;-84;-12;0.0;;2;;;4.741136;-74.031808;46;10;166;34321;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:37;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-59;-87;-12;0.0;;2;;;4.741249;-74.031806;44;10;109;20545;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:38;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-59;-87;-12;0.0;;2;;;4.741354;-74.031803;41;10;111;19457;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:39;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-59;-89;-12;0.0;;3;;;4.741453;-74.031800;39;10;136;24198;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:40;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-59;-89;-12;0.0;;3;;;4.741548;-74.031795;39;10;113;18219;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:41;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-59;-91;-13;0.0;;3;;;4.741642;-74.031791;38;10;124;10714;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:42;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-59;-91;-13;0.0;;3;;;4.741733;-74.031789;36;10;87;5077;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:43;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-57;-90;-13;0.0;;3;;;4.741898;-74.031789;33;10;82;2706;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:45;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-59;-93;-12;0.0;;3;;;4.742055;-74.031784;32;10;74;3054;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:47;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-65;-93;-13;0.0;;3;;;4.742203;-74.031769;28;10;116;4187;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:49;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-63;-93;-12;0.0;;3;;;4.742326;-74.031738;25;10;56;3922;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:51;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-61;-94;-14;0.0;;3;;;4.742442;-74.031715;24;10;12;315;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:53;HOME
732360;4;3048708;11909;4;2723;362;9460;700 B28;-67;-98;-14;0.0;;3;;;4.742538;-74.031710;18;10;14;863;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:55:55;HOME
732360;4;3048196;11907;4;2723;192;9460;700 B28;-61;-90;-11;0.0;;3;;;4.742649;-74.031714;13;10;56;3132;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:33;HOME
732360;4;3048196;11907;4;2723;192;9460;700 B28;-71;-100;-13;0.0;;2;;;4.742759;-74.031724;16;10;40;932;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:36;HOME
732360;4;3048196;11907;4;2723;192;9460;700 B28;-67;-97;-12;0.0;;2;;;4.742878;-74.031734;18;10;34;1707;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:38;HOME
732360;4;3048196;11907;4;2723;192;9460;700 B28;-65;-95;-12;0.0;;3;;;4.742996;-74.031734;26;10;45;1135;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:40;HOME
732360;4;3048196;11907;4;2723;192;9460;700 B28;-61;-93;-12;0.0;;2;;;4.743144;-74.031730;30;10;48;1427;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:42;HOME
732360;4;3048196;11907;4;2723;192;9460;700 B28;-67;-99;-13;0.0;;2;;;4.743307;-74.031721;33;10;41;1441;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:44;HOME
732360;4;3048196;11907;4;2723;192;9460;700 B28;-67;-101;-14;0.0;;3;;;4.743489;-74.031709;36;10;16;382;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:46;HOME
732360;4;3048196;11907;4;2723;192;9460;700 B28;-67;-101;-14;0.0;;3;;;4.743583;-74.031704;37;10;29;595;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:47;HOME
732360;4;3048196;11907;4;2723;192;9460;700 B28;-67;-101;-14;0.0;;3;;;4.743678;-74.031701;38;10;26;462;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:48;HOME
732360;4;3048196;11907;4;2723;192;9460;700 B28;-65;-103;-19;0.0;;2;;;4.743778;-74.031698;39;10;8;124;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:49;HOME
732360;4;3048196;11907;4;2723;192;9460;700 B28;-65;-103;-19;0.0;;2;;;4.743878;-74.031694;39;10;69;2904;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:50;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-71;-101;-13;-0.1;;;;;4.743978;-74.031691;39;10;48;3977;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:51;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-71;-101;-13;-0.1;;1;;;4.744080;-74.031686;40;10;54;4169;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:52;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-67;-98;-13;-0.1;;1;;;4.744181;-74.031682;39;10;39;2438;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:53;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-67;-98;-13;-0.1;;1;;;4.744280;-74.031679;39;10;49;3393;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:54;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-63;-95;-14;-0.1;;1;;;4.744376;-74.031677;39;10;40;2720;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:55;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-63;-95;-14;0.2;;1;;;4.744473;-74.031674;38;10;44;3248;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:56;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-67;-97;-13;0.2;;1;;;4.744570;-74.031672;38;10;31;1899;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:57;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-67;-97;-13;0.2;;1;;;4.744665;-74.031671;38;10;30;2079;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:58;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-63;-97;-15;0.2;;1;;;4.744761;-74.031669;39;10;27;1619;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:56:59;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-63;-97;-15;0.2;;1;;;4.744861;-74.031667;40;10;41;3011;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:00;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-67;-100;-14;0.2;;1;;;4.744963;-74.031665;41;10;32;2282;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:01;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-67;-100;-14;0.2;;1;;;4.745067;-74.031664;41;10;45;3067;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:02;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-67;-98;-14;0.2;;1;;;4.745171;-74.031664;43;10;54;4520;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:03;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-67;-98;-14;0.2;;1;;;4.745281;-74.031666;43;10;34;2640;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:04;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-63;-99;-17;0.2;;1;;;4.745392;-74.031670;43;10;13;527;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:05;HOME
732360;4;2959365;11560;5;2723;127;9460;700 B28;-63;-99;-17;0.2;;1;;;4.745503;-74.031676;44;10;15;807;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:06;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-51;-80;-12;-0.1;;;;;4.745617;-74.031663;43;10;23;1607;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:07;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-51;-80;-12;-0.1;;1;;;4.745732;-74.031629;51;10;46;4992;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:08;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-51;-79;-11;-0.1;;0;;;4.745870;-74.031631;51;10;48;5214;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:09;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-51;-79;-11;-0.1;;0;;;4.746002;-74.031623;49;10;63;9061;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:10;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-53;-77;-9;-0.1;;0;;;4.746120;-74.031613;44;10;80;10440;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:11;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-53;-77;-9;-0.1;;0;;;4.746224;-74.031602;42;10;77;9228;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:12;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-51;-76;-9;-0.1;;0;;;4.746324;-74.031582;42;10;53;7837;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:13;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-51;-76;-9;-0.1;;0;;;4.746425;-74.031557;42;10;60;10216;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:14;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-55;-85;-10;-0.1;;0;;;4.746523;-74.031532;41;10;57;9595;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:15;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-55;-85;-10;-0.1;;0;;;4.746626;-74.031530;40;10;71;15082;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:16;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-59;-87;-10;-0.1;;1;;;4.746747;-74.031548;45;10;50;11850;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:17;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-59;-87;-10;-0.1;;1;;;4.746873;-74.031559;43;10;46;7095;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:18;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-59;-87;-10;-0.1;;1;;;4.746988;-74.031566;41;10;55;8267;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:19;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-51;-83;-10;-0.1;;0;;;4.747095;-74.031571;41;10;48;10438;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:20;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-51;-83;-10;-0.1;;0;;;4.747201;-74.031582;38;10;38;6853;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:21;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-55;-85;-10;-0.1;;0;;;4.747291;-74.031589;30;10;43;8548;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:22;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-51;-70;-10;-0.1;;0;;;4.747421;-74.031590;23;10;51;11347;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:24;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-51;-70;-11;-0.1;;0;;;4.747513;-74.031590;18;10;62;17924;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:26;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-55;-83;-10;-0.1;;0;;;4.747635;-74.031586;17;10;47;15414;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:29;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-55;-85;-10;-0.1;;1;;;4.747754;-74.031578;16;10;37;6839;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:32;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-59;-88;-9;-0.1;;1;;;4.747855;-74.031571;9;10;31;6705;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:35;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-61;-90;-11;-0.1;;1;;;4.747958;-74.031569;9;10;86;5717;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:43;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-57;-90;-11;-0.1;;1;;;4.748055;-74.031557;11;10;31;4117;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:48;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-65;-91;-11;-0.1;;1;;;4.748076;-74.031429;19;10;68;3943;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:51;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-65;-91;-11;-0.1;;1;;;4.748057;-74.031309;26;10;19;3082;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:53;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-57;-86;-12;-0.1;;1;;;4.748033;-74.031164;30;10;24;5321;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:55;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-59;-90;-12;-0.1;;1;;;4.748005;-74.031003;32;10;27;4240;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:57;HOME
732360;4;2959366;11560;6;2723;314;9460;700 B28;-61;-91;-14;-0.1;;1;;;4.747978;-74.030834;34;10;79;10787;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:57:59;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-51;-77;-10;-0.1;;1;;;4.747950;-74.030662;35;10;76;12691;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:01;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-51;-81;-9;-0.1;;1;;;4.747934;-74.030572;36;10;71;14004;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:02;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-51;-81;-9;-0.1;;1;;;4.747920;-74.030481;37;10;105;17288;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:03;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-51;-72;-9;-0.1;;1;;;4.747906;-74.030387;38;10;105;17288;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:04;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-51;-72;-9;-0.1;;1;;;4.747892;-74.030292;38;10;82;24550;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:05;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-55;-85;-10;-0.1;;1;;;4.747878;-74.030196;39;10;125;14481;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:06;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-55;-85;-10;-0.1;;1;;;4.747864;-74.030098;40;10;61;15397;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:07;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-51;-80;-10;-0.1;;1;;;4.747849;-74.029997;41;10;63;19743;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:08;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-51;-80;-10;-0.1;;1;;;4.747833;-74.029892;42;10;67;17581;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:09;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-51;-73;-10;-0.1;;1;;;4.747816;-74.029787;43;10;70;18687;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:10;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-51;-73;-10;-0.1;;1;;;4.747798;-74.029680;43;10;65;17098;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:11;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-51;-78;-9;-0.1;;1;;;4.747780;-74.029572;44;10;62;14072;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:12;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-51;-78;-9;-0.1;;1;;;4.747761;-74.029462;45;10;59;14321;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:13;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-55;-82;-9;-0.1;;1;;;4.747743;-74.029350;46;10;69;17381;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:14;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-55;-82;-9;-0.1;;1;;;4.747724;-74.029236;47;10;73;16202;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:15;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-55;-84;-10;-0.1;;1;;;4.747705;-74.029119;47;10;69;16041;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:16;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-55;-84;-10;-0.1;;1;;;4.747688;-74.028999;48;10;62;15518;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:17;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-55;-81;-9;-0.1;;1;;;4.747670;-74.028879;48;10;59;15669;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:18;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-55;-81;-9;-0.1;;1;;;4.747652;-74.028758;49;10;81;15680;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:19;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-53;-83;-8;-0.1;;1;;;4.747632;-74.028634;49;10;64;17701;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:20;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-53;-83;-8;-0.1;;1;;;4.747611;-74.028511;49;10;57;14958;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:21;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-53;-79;-9;-0.1;;1;;;4.747591;-74.028389;48;10;66;13535;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:22;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-53;-79;-9;-0.1;;1;;;4.747571;-74.028270;48;10;62;18211;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:23;HOME
732360;4;2959364;11560;4;2723;108;9460;700 B28;-63;-90;-9;-0.1;;2;;;4.747552;-74.028151;49;10;57;12542;10000;10;1;none;;;;;;;;;;--;--;No se encuentra la celda en la base de datos del CLF.;2022/04/28;07:58:24;HOME
